profile;month;day_type;interval;value_kwh_per_1m_kwh
G25;8;FT;10:15-10:30;16.705
G25;8;FT;10:30-10:45;16.695
G25;8;FT;10:45-11:00;16.632
G25;8;FT;11:00-11:15;16.804
G25;8;FT;11:15-11:30;17.354
G25;8;FT;11:30-11:45;17.348
G25;8;FT;11:45-12:00;17.343
G25;8;FT;12:00-12:15;17.355
G25;8;FT;12:15-12:30;17.232
G25;8;FT;12:30-12:45;17.206
G25;8;FT;12:45-13:00;16.984
G25;8;FT;13:00-13:15;16.977
G25;8;FT;13:15-13:30;17.017
G25;8;FT;13:30-13:45;17.09
G25;8;FT;13:45-14:00;16.534
G25;8;FT;14:00-14:15;16.749
G25;8;FT;14:15-14:30;16.65
G25;8;FT;14:30-14:45;16.389
G25;8;FT;14:45-15:00;16.494
G25;8;FT;15:00-15:15;16.707
G25;8;FT;15:15-15:30;16.85
G25;8;FT;15:30-15:45;16.779
G25;8;FT;15:45-16:00;16.823
G25;8;FT;16:00-16:15;17.163
G25;8;FT;16:15-16:30;17.046
G25;8;FT;16:30-16:45;16.975
G25;8;FT;16:45-17:00;17.073
G25;8;FT;17:00-17:15;16.91
G25;8;FT;17:15-17:30;16.984
G25;8;FT;17:30-17:45;17.141
G25;8;FT;17:45-18:00;17.257
G25;8;FT;18:00-18:15;17.005
G25;8;FT;18:15-18:30;16.867
G25;8;FT;18:30-18:45;16.86
G25;8;FT;18:45-19:00;16.707
G25;8;FT;19:00-19:15;16.692
G25;8;FT;19:15-19:30;16.481
G25;8;FT;19:30-19:45;16.29
G25;8;FT;19:45-20:00;16.164
G25;8;FT;20:00-20:15;16.221
G25;8;FT;20:15-20:30;16.151
G25;8;FT;20:30-20:45;16.264
G25;8;FT;20:45-21:00;16.191
G25;8;FT;21:00-21:15;15.866
G25;8;FT;21:15-21:30;15.589
G25;8;FT;21:30-21:45;15.311
G25;8;FT;21:45-22:00;15.018
G25;8;FT;22:00-22:15;14.637
G25;8;FT;22:15-22:30;14.38
G25;8;FT;22:30-22:45;13.857
G25;8;FT;22:45-23:00;13.799
G25;8;FT;23:00-23:15;13.375
G25;8;FT;23:15-23:30;13.23
G25;8;FT;23:30-23:45;13.092
G25;8;FT;23:45-00:00;12.897
G25;8;WT;00:00-00:15;13.154
G25;8;WT;00:15-00:30;13.039
G25;8;WT;00:30-00:45;12.949
G25;8;WT;00:45-01:00;12.832
G25;8;WT;01:00-01:15;12.774
G25;8;WT;01:15-01:30;12.763
G25;8;WT;01:30-01:45;12.675
G25;8;WT;01:45-02:00;12.663
G25;8;WT;02:00-02:15;12.599
G25;8;WT;02:15-02:30;12.59
G25;8;WT;02:30-02:45;12.549
G25;8;WT;02:45-03:00;12.562
G25;8;WT;03:00-03:15;12.599
G25;8;WT;03:15-03:30;12.703
G25;8;WT;03:30-03:45;12.789
G25;8;WT;03:45-04:00;13.048
G25;8;WT;04:00-04:15;13.352
G25;8;WT;04:15-04:30;13.427
G25;8;WT;04:30-04:45;13.955
G25;8;WT;04:45-05:00;14.393
G25;8;WT;05:00-05:15;15.258
G25;8;WT;05:15-05:30;15.788
G25;8;WT;05:30-05:45;16.887
G25;8;WT;05:45-06:00;18.231
G25;8;WT;06:00-06:15;19.796
G25;8;WT;06:15-06:30;21.035
G25;8;WT;06:30-06:45;23.014
G25;8;WT;06:45-07:00;25.543
G25;8;WT;07:00-07:15;28.885
G25;8;WT;07:15-07:30;31.57
G25;8;WT;07:30-07:45;34.666
G25;8;WT;07:45-08:00;38.551
G25;8;WT;08:00-08:15;42.552
G25;8;WT;08:15-08:30;44.371
G25;8;WT;08:30-08:45;46.066
G25;8;WT;08:45-09:00;47.599
G25;8;WT;09:00-09:15;48.927
G25;8;WT;09:15-09:30;49.644
G25;8;WT;09:30-09:45;50.913
G25;8;WT;09:45-10:00;52.009
G25;8;WT;10:00-10:15;53.559
G25;8;WT;10:15-10:30;53.996
G25;8;WT;10:30-10:45;53.708
G25;8;WT;10:45-11:00;53.72
G25;8;WT;11:00-11:15;53.949
G25;8;WT;11:15-11:30;54.24
G25;8;WT;11:30-11:45;54.126
G25;8;WT;11:45-12:00;53.574
G25;8;WT;12:00-12:15;51.733
G25;8;WT;12:15-12:30;50.35
G25;8;WT;12:30-12:45;49.376
G25;8;WT;12:45-13:00;48.632
G25;8;WT;13:00-13:15;47.932
G25;8;WT;13:15-13:30;47.227
G25;8;WT;13:30-13:45;46.551
G25;8;WT;13:45-14:00;46.661
G25;8;WT;14:00-14:15;47.025
G25;8;WT;14:15-14:30;46.934
G25;8;WT;14:30-14:45;47.189
G25;8;WT;14:45-15:00;46.636
G25;8;WT;15:00-15:15;46.099
G25;8;WT;15:15-15:30;45.375
G25;8;WT;15:30-15:45;44.584
G25;8;WT;15:45-16:00;43.367
G25;8;WT;16:00-16:15;42.078
G25;8;WT;16:15-16:30;40.997
G25;8;WT;16:30-16:45;39.896
G25;8;WT;16:45-17:00;38.746
G25;8;WT;17:00-17:15;37.1
G25;8;WT;17:15-17:30;35.812
G25;8;WT;17:30-17:45;34.664
G25;8;WT;17:45-18:00;33.321
G25;8;WT;18:00-18:15;30.764
G25;8;WT;18:15-18:30;28.673
G25;8;WT;18:30-18:45;26.23
G25;8;WT;18:45-19:00;24.717
G25;8;WT;19:00-19:15;23.37
G25;8;WT;19:15-19:30;22.036
G25;8;WT;19:30-19:45;21.127
G25;8;WT;19:45-20:00;20.481
G25;8;WT;20:00-20:15;19.679
G25;8;WT;20:15-20:30;19.058
G25;8;WT;20:30-20:45;18.598
G25;8;WT;20:45-21:00;18.387
G25;8;WT;21:00-21:15;17.971
G25;8;WT;21:15-21:30;17.674
G25;8;WT;21:30-21:45;17.246
G25;8;WT;21:45-22:00;16.714
G25;8;WT;22:00-22:15;16.002
G25;8;WT;22:15-22:30;15.586
G25;8;WT;22:30-22:45;15.144
G25;8;WT;22:45-23:00;14.825
G25;8;WT;23:00-23:15;14.449
G25;8;WT;23:15-23:30;14.17
G25;8;WT;23:30-23:45;13.929
G25;8;WT;23:45-00:00;13.66
G25;9;SA;00:00-00:15;13.324
G25;9;SA;00:15-00:30;13.133
G25;9;SA;00:30-00:45;12.911
G25;9;SA;00:45-01:00;12.856
G25;9;SA;01:00-01:15;12.722
G25;9;SA;01:15-01:30;12.532
G25;9;SA;01:30-01:45;12.498
G25;9;SA;01:45-02:00;12.374
G25;9;SA;02:00-02:15;12.43
G25;9;SA;02:15-02:30;12.382
G25;9;SA;02:30-02:45;12.287
G25;9;SA;02:45-03:00;12.263
G25;9;SA;03:00-03:15;12.353
G25;9;SA;03:15-03:30;12.358
G25;9;SA;03:30-03:45;12.429
G25;9;SA;03:45-04:00;12.574
G25;9;SA;04:00-04:15;12.732
G25;9;SA;04:15-04:30;12.878
G25;9;SA;04:30-04:45;13.171
G25;9;SA;04:45-05:00;13.587
G25;9;SA;05:00-05:15;14.128
G25;9;SA;05:15-05:30;14.483
G25;9;SA;05:30-05:45;15.119
G25;9;SA;05:45-06:00;15.756
G25;9;SA;06:00-06:15;16.228
G25;9;SA;06:15-06:30;16.287
G25;9;SA;06:30-06:45;16.502
G25;9;SA;06:45-07:00;16.777
G25;9;SA;07:00-07:15;17.168
G25;9;SA;07:15-07:30;17.424
G25;9;SA;07:30-07:45;17.725
G25;9;SA;07:45-08:00;18.657
G25;9;SA;08:00-08:15;19.994
G25;9;SA;08:15-08:30;21.002
G25;9;SA;08:30-08:45;22.157
G25;9;SA;08:45-09:00;23.684
G25;9;SA;09:00-09:15;25.43
G25;9;SA;09:15-09:30;26.448
G25;9;SA;09:30-09:45;27.414
G25;9;SA;09:45-10:00;28.288
G25;9;SA;10:00-10:15;29.603
G25;9;SA;10:15-10:30;29.773
G25;9;SA;10:30-10:45;29.91
G25;9;SA;10:45-11:00;30.066
G25;9;SA;11:00-11:15;29.923
G25;9;SA;11:15-11:30;30.011
G25;9;SA;11:30-11:45;30.154
G25;9;SA;11:45-12:00;29.881
G25;9;SA;12:00-12:15;29.351
G25;9;SA;12:15-12:30;28.656
G25;9;SA;12:30-12:45;28.279
G25;9;SA;12:45-13:00;27.771
G25;9;SA;13:00-13:15;26.626
G25;9;SA;13:15-13:30;25.742
G25;9;SA;13:30-13:45;25.199
G25;9;SA;13:45-14:00;24.444
G25;9;SA;14:00-14:15;23.782
G25;9;SA;14:15-14:30;23.303
G25;9;SA;14:30-14:45;22.847
G25;9;SA;14:45-15:00;22.597
G25;9;SA;15:00-15:15;22.352
G25;9;SA;15:15-15:30;22.074
G25;9;SA;15:30-15:45;22.111
G25;9;SA;15:45-16:00;22.026
G25;9;SA;16:00-16:15;21.628
G25;9;SA;16:15-16:30;21.118
G25;9;SA;16:30-16:45;21.018
G25;9;SA;16:45-17:00;20.917
G25;9;SA;17:00-17:15;20.966
G25;9;SA;17:15-17:30;20.821
G25;9;SA;17:30-17:45;20.899
G25;9;SA;17:45-18:00;20.956
G25;9;SA;18:00-18:15;20.098
G25;9;SA;18:15-18:30;19.284
G25;9;SA;18:30-18:45;18.785
G25;9;SA;18:45-19:00;18.703
G25;9;SA;19:00-19:15;18.536
G25;9;SA;19:15-19:30;18.338
G25;9;SA;19:30-19:45;18.366
G25;9;SA;19:45-20:00;18.265
G25;9;SA;20:00-20:15;17.99
G25;9;SA;20:15-20:30;17.6
G25;9;SA;20:30-20:45;17.267
G25;9;SA;20:45-21:00;16.79
G25;9;SA;21:00-21:15;16.402
G25;9;SA;21:15-21:30;16.097
G25;9;SA;21:30-21:45;15.772
G25;9;SA;21:45-22:00;15.307
G25;9;SA;22:00-22:15;14.923
G25;9;SA;22:15-22:30;14.523
G25;9;SA;22:30-22:45;14.119
G25;9;SA;22:45-23:00;13.996
G25;9;SA;23:00-23:15;13.753
G25;9;SA;23:15-23:30;13.501
G25;9;SA;23:30-23:45;13.365
G25;9;SA;23:45-00:00;13.078
G25;9;FT;00:00-00:15;12.899
G25;9;FT;00:15-00:30;12.798
G25;9;FT;00:30-00:45;12.569
G25;9;FT;00:45-01:00;12.444
G25;9;FT;01:00-01:15;12.311
G25;9;FT;01:15-01:30;12.336
G25;9;FT;01:30-01:45;12.295
G25;9;FT;01:45-02:00;12.163
G25;9;FT;02:00-02:15;12.065
G25;9;FT;02:15-02:30;12.064
G25;9;FT;02:30-02:45;11.926
G25;9;FT;02:45-03:00;11.946
G25;9;FT;03:00-03:15;11.968
G25;9;FT;03:15-03:30;11.91
G25;9;FT;03:30-03:45;12.095
G25;9;FT;03:45-04:00;12.085
G25;9;FT;04:00-04:15;12.263
G25;9;FT;04:15-04:30;12.206
G25;9;FT;04:30-04:45;12.112
G25;9;FT;04:45-05:00;12.222
G25;9;FT;05:00-05:15;12.297
G25;9;FT;05:15-05:30;12.46
G25;9;FT;05:30-05:45;12.567
G25;9;FT;05:45-06:00;12.828
G25;9;FT;06:00-06:15;13.131
G25;9;FT;06:15-06:30;13.067
G25;9;FT;06:30-06:45;13.132
G25;9;FT;06:45-07:00;13.328
G25;9;FT;07:00-07:15;13.528
G25;9;FT;07:15-07:30;13.431
G25;9;FT;07:30-07:45;13.324
G25;9;FT;07:45-08:00;13.604
G25;9;FT;08:00-08:15;13.984
G25;9;FT;08:15-08:30;14.177
G25;9;FT;08:30-08:45;14.424
G25;9;FT;08:45-09:00;14.831
G25;9;FT;09:00-09:15;15.018
G25;9;FT;09:15-09:30;15.144
G25;9;FT;09:30-09:45;15.556
G25;9;FT;09:45-10:00;15.795
G25;9;FT;10:00-10:15;16.275
G25;9;FT;10:15-10:30;16.364
G25;9;FT;10:30-10:45;16.37
G25;9;FT;10:45-11:00;16.698
G25;9;FT;11:00-11:15;17.083
G25;9;FT;11:15-11:30;17.26
G25;9;FT;11:30-11:45;17.155
G25;9;FT;11:45-12:00;17.369
G25;9;FT;12:00-12:15;17.449
G25;9;FT;12:15-12:30;17.277
G25;9;FT;12:30-12:45;17.257
G25;9;FT;12:45-13:00;17.221
G25;9;FT;13:00-13:15;17.297
G25;9;FT;13:15-13:30;17.362
G25;9;FT;13:30-13:45;17.315
G25;9;FT;13:45-14:00;17.023
G25;9;FT;14:00-14:15;16.777
G25;9;FT;14:15-14:30;16.648
G25;9;FT;14:30-14:45;16.647
G25;9;FT;14:45-15:00;16.824
G25;9;FT;15:00-15:15;16.883
G25;9;FT;15:15-15:30;16.852
G25;9;FT;15:30-15:45;16.839
G25;9;FT;15:45-16:00;16.861
G25;9;FT;16:00-16:15;16.988
G25;9;FT;16:15-16:30;17.161
G25;9;FT;16:30-16:45;17.316
G25;9;FT;16:45-17:00;17.308
G25;9;FT;17:00-17:15;17.345
G25;9;FT;17:15-17:30;17.39
G25;9;FT;17:30-17:45;17.491
G25;9;FT;17:45-18:00;17.537
G25;9;FT;18:00-18:15;17.223
G25;9;FT;18:15-18:30;17.027
G25;9;FT;18:30-18:45;17.031
G25;9;FT;18:45-19:00;16.862
G25;9;FT;19:00-19:15;16.959
G25;9;FT;19:15-19:30;17.068
G25;9;FT;19:30-19:45;17.054
G25;9;FT;19:45-20:00;17.133
G25;9;FT;20:00-20:15;17.279
G25;9;FT;20:15-20:30;16.814
G25;9;FT;20:30-20:45;16.615
G25;9;FT;20:45-21:00;16.186
G25;9;FT;21:00-21:15;15.65
G25;9;FT;21:15-21:30;15.22
G25;9;FT;21:30-21:45;14.679
G25;9;FT;21:45-22:00;14.37
G25;9;FT;22:00-22:15;14.216
G25;9;FT;22:15-22:30;13.746
G25;9;FT;22:30-22:45;13.439
G25;9;FT;22:45-23:00;13.149
G25;9;FT;23:00-23:15;12.959
G25;9;FT;23:15-23:30;12.701
G25;9;FT;23:30-23:45;12.539
G25;9;FT;23:45-00:00;12.489
G25;9;WT;00:00-00:15;13.044
G25;9;WT;00:15-00:30;12.863
G25;9;WT;00:30-00:45;12.718
G25;9;WT;00:45-01:00;12.57
G25;9;WT;01:00-01:15;12.497
G25;9;WT;01:15-01:30;12.483
G25;9;WT;01:30-01:45;12.407
G25;9;WT;01:45-02:00;12.432
G25;9;WT;02:00-02:15;12.408
G25;9;WT;02:15-02:30;12.384
G25;9;WT;02:30-02:45;12.368
G25;9;WT;02:45-03:00;12.402
G25;9;WT;03:00-03:15;12.514
G25;9;WT;03:15-03:30;12.541
G25;9;WT;03:30-03:45;12.615
G25;9;WT;03:45-04:00;12.971
G25;9;WT;04:00-04:15;13.294
G25;9;WT;04:15-04:30;13.498
G25;9;WT;04:30-04:45;14.096
G25;9;WT;04:45-05:00;14.477
G25;9;WT;05:00-05:15;15.47
G25;9;WT;05:15-05:30;16.185
G25;9;WT;05:30-05:45;17.352
G25;9;WT;05:45-06:00;19.152
G25;9;WT;06:00-06:15;21.146
G25;9;WT;06:15-06:30;22.914
G25;9;WT;06:30-06:45;25.141
G25;9;WT;06:45-07:00;27.961
G25;9;WT;07:00-07:15;31.844
G25;9;WT;07:15-07:30;35.165
G25;9;WT;07:30-07:45;38.52
G25;9;WT;07:45-08:00;42.232
G25;9;WT;08:00-08:15;46.327
G25;9;WT;08:15-08:30;48.4
G25;9;WT;08:30-08:45;49.62
G25;9;WT;08:45-09:00;51.353
G25;9;WT;09:00-09:15;52.454
G25;9;WT;09:15-09:30;52.765
G25;9;WT;09:30-09:45;53.968
G25;9;WT;09:45-10:00;54.964
G25;9;WT;10:00-10:15;56.454
G25;9;WT;10:15-10:30;56.797
G25;9;WT;10:30-10:45;56.639
G25;9;WT;10:45-11:00;56.346
G25;9;WT;11:00-11:15;56.562
G25;9;WT;11:15-11:30;56.536
G25;9;WT;11:30-11:45;56.491
G25;9;WT;11:45-12:00;56.06
G25;9;WT;12:00-12:15;54.006
G25;9;WT;12:15-12:30;52.672
G25;9;WT;12:30-12:45;51.29
G25;9;WT;12:45-13:00;50.689
G25;9;WT;13:00-13:15;49.969
G25;9;WT;13:15-13:30;48.988
G25;9;WT;13:30-13:45;48.162
G25;9;WT;13:45-14:00;47.842
G25;9;WT;14:00-14:15;48.276
G25;9;WT;14:15-14:30;48.024
G25;9;WT;14:30-14:45;48.186
G25;9;WT;14:45-15:00;47.702
G25;9;WT;15:00-15:15;46.972
G25;9;WT;15:15-15:30;46.075
G25;9;WT;15:30-15:45;45.049
G25;9;WT;15:45-16:00;43.846
G25;9;WT;16:00-16:15;42.569
G25;9;WT;16:15-16:30;41.582
G25;9;WT;16:30-16:45;40.587
G25;9;WT;16:45-17:00;39.311
G25;9;WT;17:00-17:15;37.419
G25;9;WT;17:15-17:30;36.258
G25;9;WT;17:30-17:45;35.136
G25;9;WT;17:45-18:00;34.053
G25;9;WT;18:00-18:15;31.175
G25;9;WT;18:15-18:30;29.258
G25;9;WT;18:30-18:45;26.804
G25;9;WT;18:45-19:00;25.675
G25;9;WT;19:00-19:15;24.392
G25;9;WT;19:15-19:30;23.262
G25;9;WT;19:30-19:45;22.851
G25;9;WT;19:45-20:00;22.331
G25;9;WT;20:00-20:15;21.53
G25;9;WT;20:15-20:30;20.702
G25;9;WT;20:30-20:45;19.925
G25;9;WT;20:45-21:00;19.217
G25;9;WT;21:00-21:15;18.332
G25;9;WT;21:15-21:30;17.846
G25;9;WT;21:30-21:45;17.186
G25;9;WT;21:45-22:00;16.573
G25;9;WT;22:00-22:15;15.875
G25;9;WT;22:15-22:30;15.415
G25;9;WT;22:30-22:45;14.951
G25;9;WT;22:45-23:00;14.647
G25;9;WT;23:00-23:15;14.258
G25;9;WT;23:15-23:30;13.929
G25;9;WT;23:30-23:45;13.671
G25;9;WT;23:45-00:00;13.501
G25;10;SA;00:00-00:15;13.562
G25;10;SA;00:15-00:30;13.39
G25;10;SA;00:30-00:45;13.252
G25;10;SA;00:45-01:00;13.167
G25;10;SA;01:00-01:15;13.139
G25;10;SA;01:15-01:30;13.107
G25;10;SA;01:30-01:45;12.933
G25;10;SA;01:45-02:00;12.884
G25;10;SA;02:00-02:15;12.764
G25;10;SA;02:15-02:30;12.646
G25;10;SA;02:30-02:45;12.59
G25;10;SA;02:45-03:00;12.621
G25;10;SA;03:00-03:15;12.733
G25;10;SA;03:15-03:30;12.739
G25;10;SA;03:30-03:45;12.795
G25;10;SA;03:45-04:00;12.822
G25;10;SA;04:00-04:15;13.147
G25;10;SA;04:15-04:30;13.153
G25;10;SA;04:30-04:45;13.724
G25;10;SA;04:45-05:00;14.166
G25;10;SA;05:00-05:15;14.725
G25;10;SA;05:15-05:30;14.994
G25;10;SA;05:30-05:45;15.591
G25;10;SA;05:45-06:00;16.269
G25;10;SA;06:00-06:15;16.871
G25;10;SA;06:15-06:30;17.336
G25;10;SA;06:30-06:45;17.51
G25;10;SA;06:45-07:00;18.172
G25;10;SA;07:00-07:15;18.978
G25;10;SA;07:15-07:30;19.659
G25;10;SA;07:30-07:45;20.054
G25;10;SA;07:45-08:00;21.269
G25;10;SA;08:00-08:15;22.451
G25;10;SA;08:15-08:30;23.039
G25;10;SA;08:30-08:45;24.116
G25;10;SA;08:45-09:00;26.057
G25;10;SA;09:00-09:15;27.928
G25;10;SA;09:15-09:30;28.486
G25;10;SA;09:30-09:45;29.482
G25;10;SA;09:45-10:00;30.15
G25;10;SA;10:00-10:15;31.321
G25;10;SA;10:15-10:30;31.741
G25;10;SA;10:30-10:45;32.059
G25;10;SA;10:45-11:00;31.993
G25;10;SA;11:00-11:15;31.72
G25;10;SA;11:15-11:30;32.102
G25;10;SA;11:30-11:45;31.96
G25;10;SA;11:45-12:00;31.792
G25;10;SA;12:00-12:15;30.325
G25;10;SA;12:15-12:30;29.805
G25;10;SA;12:30-12:45;29.055
G25;10;SA;12:45-13:00;28.309
G25;10;SA;13:00-13:15;27.044
G25;10;SA;13:15-13:30;26.471
G25;10;SA;13:30-13:45;25.969
G25;10;SA;13:45-14:00;25.517
G25;10;SA;14:00-14:15;24.69
G25;10;SA;14:15-14:30;24.384
G25;10;SA;14:30-14:45;23.91
G25;10;SA;14:45-15:00;23.62
G25;10;SA;15:00-15:15;23.222
G25;10;SA;15:15-15:30;23.334
G25;10;SA;15:30-15:45;23.093
G25;10;SA;15:45-16:00;23.048
G25;10;SA;16:00-16:15;22.552
G25;10;SA;16:15-16:30;21.954
G25;10;SA;16:30-16:45;21.602
G25;10;SA;16:45-17:00;21.888
G25;10;SA;17:00-17:15;21.654
G25;10;SA;17:15-17:30;21.698
G25;10;SA;17:30-17:45;21.795
G25;10;SA;17:45-18:00;21.737
G25;10;SA;18:00-18:15;21.222
G25;10;SA;18:15-18:30;20.731
G25;10;SA;18:30-18:45;20.806
G25;10;SA;18:45-19:00;20.971
G25;10;SA;19:00-19:15;20.695
G25;10;SA;19:15-19:30;20.311
G25;10;SA;19:30-19:45;19.796
G25;10;SA;19:45-20:00;19.385
G25;10;SA;20:00-20:15;19.012
G25;10;SA;20:15-20:30;18.366
G25;10;SA;20:30-20:45;17.916
G25;10;SA;20:45-21:00;17.561
G25;10;SA;21:00-21:15;17.131
G25;10;SA;21:15-21:30;16.702
G25;10;SA;21:30-21:45;16.376
G25;10;SA;21:45-22:00;16.153
G25;10;SA;22:00-22:15;15.546
G25;10;SA;22:15-22:30;15.147
G25;10;SA;22:30-22:45;14.832
G25;10;SA;22:45-23:00;14.604
G25;10;SA;23:00-23:15;14.521
G25;10;SA;23:15-23:30;14.17
G25;10;SA;23:30-23:45;13.733
G25;10;SA;23:45-00:00;13.64
G25;10;FT;00:00-00:15;13.174
G25;10;FT;00:15-00:30;13.096
G25;10;FT;00:30-00:45;12.88
G25;10;FT;00:45-01:00;12.757
